PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
1, 6954.00, 8000
2, 10675.00, 8000
1, 6529.20, 8000
1, 6561.80, 8000
2, 10760.00, 8000
1, 7156.60, 8000
1, 6741.60, 8000
2, 11294.60, 8000
1, 6154.40, 8000
1, 6649.60, 8000
2, 10361.00, 8000
1, 6466.80, 8000
1, 6468.00, 8000
2, 10277.80, 8000
1, 6799.60, 8000
1, 6938.00, 8000
2, 10427.00, 8000
1, 6390.40, 8000
2, 9993.20, 8000
1, 7102.00, 8000
1, 6253.40, 8000
2, 10571.80, 8000
1, 6434.80, 8000
1, 6699.80, 8000
2, 10829.80, 8000
1, 7259.40, 8000
1, 6523.40, 8000
2, 9759.80, 8000
1, 6235.80, 8000
2, 10473.60, 8000
1, 6910.00, 8000
1, 7117.40, 8000
1, 6323.60, 8000
2, 10609.40, 8000
1, 6904.00, 8000
1, 6888.60, 8000
2, 10261.40, 8000
