PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
1, 6521.40, 5000
1, 6088.20, 5000
1, 6264.00, 5000
1, 6927.40, 5000
1, 7282.80, 5000
1, 6811.20, 5000
1, 7100.60, 5000
1, 6270.40, 5000
1, 6564.40, 5000
1, 6380.80, 5000
1, 7233.20, 5000
1, 6364.20, 5000
1, 7563.60, 5000
1, 6357.80, 5000
1, 6897.20, 5000
1, 6107.00, 5000
1, 6262.20, 5000
1, 6484.60, 5000
1, 6284.60, 5000
1, 7006.20, 5000
1, 6310.20, 5000
1, 6165.40, 5000
1, 7038.40, 5000
1, 6010.40, 5000
1, 6935.00, 5000
1, 6884.20, 5000
1, 6822.60, 5000
1, 6210.60, 5000
1, 6229.60, 5000
1, 6533.20, 5000
1, 6075.00, 5000
1, 6770.80, 5000
1, 6253.20, 5000
1, 6570.80, 5000
1, 6715.40, 5000
1, 6308.80, 5000
1, 6682.00, 5000
1, 6936.00, 5000
1, 6562.40, 5000
1, 6640.00, 5000
1, 6321.00, 8000
1, 6311.60, 8000
1, 6693.80, 8000
1, 6003.60, 8000
1, 6124.40, 8000
1, 6835.60, 8000
1, 6365.40, 8000
1, 6512.20, 8000
1, 6516.80, 8000
1, 6445.00, 8000
1, 6864.60, 8000
1, 5840.40, 8000
1, 6724.60, 8000
1, 5987.40, 8000
1, 6541.60, 8000
1, 6640.00, 8000
1, 6756.80, 8000
1, 6033.80, 8000
1, 6051.60, 8000
1, 6107.00, 8000
1, 6524.00, 8000
1, 6254.20, 8000
1, 6622.40, 8000
1, 5963.00, 8000
1, 6097.80, 8000
1, 6190.20, 8000
1, 6243.80, 8000
1, 6137.00, 8000
1, 5993.00, 8000
1, 6396.00, 8000
1, 6079.20, 8000
1, 6239.20, 8000
1, 6300.80, 8000
1, 6714.80, 8000
1, 6459.40, 8000
1, 5940.40, 8000
1, 6097.60, 8000
1, 6459.60, 8000
1, 6334.80, 8000
1, 6080.80, 8000
1, 6272.80, 8000
1, 6128.00, 8000
1, 6292.40, 8000
1, 6431.80, 8000
1, 6373.20, 8000
1, 6321.80, 8000
1, 6390.00, 8000
1, 6354.00, 8000
1, 6860.20, 8000
1, 6591.00, 8000
1, 7269.80, 8000
1, 6767.80, 8000
1, 6723.00, 8000
1, 7016.40, 8000
1, 6096.60, 8000
1, 5832.20, 8000
1, 6311.60, 8000
1, 6418.00, 8000
1, 6982.80, 8000
1, 6327.60, 8000
